
4350,"Ronnie is a literal angel. So helpful, kind, always brightens my day. Thanks so much for making my experience that much better."

4357,"Save your money, everything is extremely outdated.

It also looks bad when the owner claims he can sue a reviewer based on her bad experience at this gym..."

4357,"STAY AWAY SAVE YOUR MONEY.
Every SINGLE piece of equipment is BROKEN.
Every last one. And the management simply does a patch work to get it by instead of I..."

4357,I've been going to this gym for a while now. My son claims that the treadmills stop while he's running and he comes back home very upset about it because...

4360,"This place is a great find! I had the Italian beef and it was phenomenal. It was so big I had to eat half then save the other for later. The fries were ok,..."

4360,Stopped in with my sons whole baseball team.  We had at least 30 people in our group.  They were quick with our drinks and refills!   Appetizers came out...

4360,Excellent service! Food served in timely fashion. Generous portions and tasty. Cajen pony was a treat!

4383,"Open Thurs/Fri from 12 pm-4pm and Sat/Sun from 10am-4pm, the Helen C. Fenske National Wildlife Refuge Visitor's Center is the place to start your Great..."

4383,Beautiful new visitor center with a rich set of displays for children and adults.  Especially good displays of the wildlife that can be found in the...

4383,"This is the ""new"" - a couple years old- visitor center for the Great Swamp National Wildlife Refuge .I've been several times but never posted because I..."

4385,Busses stop at this small park that's more of an intersection. It doesn't have that much going on. Tompkinsville Park has more going on outside across the...

4385,"Most often used as a bus stop on several sides. There are occasional events here, but there are enough other attractions in various categories to keep a..."

4385,"Lots of drug addicts, violence and soliciting goes on at this park. I have to take the long way to the ferry to avoid disgusting comments from men in this area."

4387,This place is amazing for all nature lovers. I've gone up and down almost every trail dozens of times and always see something new. The bugs though can get...

4387,A small group of us came here for an afterwork stroll and loved the trails! The trails are very well marked and have maps at most majority intersections....

4387,"Great environmental education center for adults and kids. Easy, flat trails through wetlands that are well marked, though the maps at the intersections and..."

4394,Excellent local park for playgrounds and walks with families. When not social distancing it can be crowded and busy for the kids but the trails to the...

4394,"5 stars for the park, 1 star for the bikers who seem, en mass, to refuse to let walkers know they're speed up up behind them. Sharing and enjoying the space..."

4394,"Beautiful residential park in Matthews. Family and dog friendly. There was a pond and a lot of space for recreational outings. Many people in bikes, a few..."

4395,"I like this pretty unique park. Meridian Hill Park is on a slope. The park has cascading fountains in the middle, which are pretty when they're actually..."

4395,Beautiful Park. It's a really good place for running or reading a book. I went here often during the summer time in the early morning to wind down. There's...

4395,"This is one of the most beautiful parks in the city. When the grass is cut and the water fountain is working, it's one of my most favorite places to go..."

4398,"This place is a great find! I had the Italian beef and it was phenomenal. It was so big I had to eat half then save the other for later. The fries were ok,..."

4398,Stopped in with my sons whole baseball team.  We had at least 30 people in our group.  They were quick with our drinks and refills!   Appetizers came out...

4398,Excellent service! Food served in timely fashion. Generous portions and tasty. Cajen pony was a treat!

4420,"Dr Rebekah Hoveland at Koke Mill, horrible! Refused to listen, talked over me, made unnecessary appointments with specialists that I told her I was unable..."

4425,I don't want to tell anybody about the spot because it is so great. But I'll just say it's worth the trip.

4425,I just changed primary care physicians to see Dr. Chin today after a friend recommended him.  He is a lovely and caring doctor.  I was also impressed with...

4425,The nicest staff on earth!  And my face just lost 15 years!

4426,The best family doctor around here always have great experience with this doctor and the crew best people very  clean please I will recommend to all my...

4426,"I downloaded Yelp just to add this review. What a terrible experience. I called to check on my blood test results and was met with a rude, distracted,..."

4426,"Office staff beyond rude. They have an attitude about things that shouldn't even be a problem.  They talk down to patients, are rude to people on the phone..."

4429,Just went there today because my pcp canceled my apt due to the cv 19 concern. I've been procrastinating to get my ears cleaned and it was a lot of...

4429,"The physicians assistant here is great , facility is clean, and they're quick to get prescriptions sent to cvs but the front office staff is miserable. The..."

4429,I am very grateful for this medical facility.  I have had very good experiences with Dr Gluckman as well as his Physician Assistants.  I bring my children...

4433,"This is hands down the best urgent care I have been to. It took less than an hour to get an x -ray , etc. all thanks to Melissa. 

PM pediatrics Saved me a..."

4433,"It's basically a privatized emergency room for children, though in the event of a ""real"" emergency, I'd still recommend an actual hospital.

The staff is..."

4433,"Fantastic customer service, fantastic nurse, fantastic doctor. Quick diagnosis, we were in and out in 30 minutes. Highly recommended!"

4440,"I don't think I can adequately convey how disgusted I am at North East Surgery's billing department. I had a procedure in October - the procedure was great,..."

4471,"Oh buddy. Hands down, most deserted, ghost-town store in the city. Very depressing. Upon entering I immediately noticed the front glass doors were FILTHY...."

4471,"Women's clothing selection seems better, and I Love their home decor section, but had absolutely horrible customer service today. I was not greeted at check..."

4471,I have recently discovered Gordmans Department Store and I am in love.....love....love with their home décor section. It is huge and I can literally spend...

4476,Go to cash a check at 10 pm like I have done 100 times an now they changed it. I will take my business some where else an not ever return

4476,"I brought  a Grille as Walmart  on Dirksen Drive...in Springfield, Illinois. The guy who helped me was(Mr.Ric) He walked me outside to pick a grille for Bar..."

4476,I am a disabled veteran and my wife was out of town.  I needed groceries but was unable to get into the store.  We tried their pickup service.  The website...

4479,Usually have the clothes for the prices I want. But it always takes forever to check out. I avoid this store and shop online for that reason only. They...

4479,On my last trip to JCPenney a middle aged woman offered to help my Mom and I with a drape panel. We asked if they had the one we wanted in the back. She...

4479,"This location may not look like much from the outside, but it is definitely nice on the inside.

The store is clean and well organized.  There are plenty of..."

4483,Virginia and the team at BodyMass are top notch. I have always been skeptical of strength training but have seen the value in it with the careful approach...

4483,"I love Bodymass! Being an ex Crossfitter of many years, a serious back injury led me to scout for a gym that had safe programming, but still involved..."

4483,"Bodymass is, hands down, the best gym community I've ever been a part of. I joined Class Pass in January 2020 to get myself to exercise more consistently..."

4485,I had a great experience at this Planet Fitness. Far superior than other chain locations I've visited. The gym was clean. The manager Dan was extremely...

4485,"I love this place it's great to go everyday 
I am always recommending to my friends and it's very cheap. Thank to all the staff working at plante fitenss"

4485,"Planet fitness would not let my sister in without photo ID. Her school does not even give photo ID. I would've signed any waiver for her, not to mention,..."

4486,"This gym has gotten new machines 

Great gym and environment and the workers are pretty nice"

4486,"Horrible! I signed up in December, and out of nowhere they are charging me $25 (this month and last month). I just noticed and called and they told me that..."

4486,"workers: i know you want to get your closing duties done, but no one wants to breathe in mop bucket chemicals while working out."

4487,"I've worked out here twice a week for a little more than a month now, and I'm very happy with the results and process. I lost 10+ pounds and can see and..."

4487,I LOVE their Boot Camp. The Evolve team is super friendly and supportive. Chris will push you when you need that nudge and is always encouraging. The first...

4487,"Hands down the most amazing place I have ever been to workout in. The staff, equipment and music are all top of the line. If you don't try it at least once..."

4488,This place is hidden next to the Ford Dealership in Morristown. I came here for a month Groupon trial. It's not your traditional gym. There is no sales...

4488,"What can I say about My Training Gym... This gym, along with the amazing staff and members has helped to change my LIFE!!! 11 months ago I entered the doors..."

4488,Love this gym!! Their 30 day challenge is phenomenal. I couldn't lose one pound watching what I ate and working out at a gym alone. After starting with the...

4489,"I joined this gym out of convenience, and left the gym because I moved, but also because I was tired of the crappy customer service here . 

Whenever I..."

4489,"IF YOU ARE LOOKING TO JOIN A GYM THERE ARE MANY BETTER OPTIONS THAN HERE.  

THEFT, RUDE/UNHELPFUL STAFF, DIRTY, VERY SUB-PAR ""CHILDCARE"".  Che

When I..."

4489,I've started coming to LA Fitness in Randolph after jointing at the Parsippany location. It is worth the extra 10 minute drive just to be in a cleaner gym....

4490,"I love UFC, White Plains! I go about 5x a week and i love the schedule. I usually go first thing in the morning but i love the options to go at night as..."

4490,"Wish there was a gym like this when I was a little younger.

Anyway, it's 5 stars to balance some of the unfair reviews I've seen - though I'd easily give..."

4490,"Best. Coaches. Ever.  I've been to many gyms and nothing beats the intensity of workouts here, which is really for everybody bc the trainers know how to..."

4492,Good gym for the price. Great gym compared to other planets fitness's in the area. Big open space with a large amount of treadmills and elipicals. I wish...

4492,New to the area coming from another gym that i loved and this was the closest and most friendly gym near me now. James greeted us ( husband and i ) as we...

4492,"The place is clean enough, staff looks like they are constantly doing something. The choice of machines is solid but could be improved. The staff sometimes..."

4493,"Having read many of the previous reviews, I was very concerning about joining LA Fitness in Parsippany.  I did the walk through tour and really could not..."

4493,"There are a lot of each type of exercise machine, but many are outdated and in DESPERATE need service. I like that the group classes are included with your..."

4493,We joined here as part of the Active & Fit program - they are one of the participating gyms.  My wife and I joined about 2 weeks ago and we have been going...

4496,"Anytime Fitness is a fantastic gym. The machines are modern, which is a problem at other gyms I have been to. They also keep the place super clean too

Best..."

4496,"Small but always clean and the machines always work. Wish they had a stair master.  

I do have the global membership which is very convenient as I travel a..."

4496,I went in today to ask about pricing and my fitness goals. I met Christina. We had a pleasant conversation about what I hoped to accomplish and why I may...

4500,"We only came for a couple beers on Saturday, 3-14.
 The ""something of OZ (cant remember the beer name)"". It was great.
This us a cool.little spot, perfectly..."

4500,"Shaw's Tavern is great for a causal meal. Nothing fancy but the food is always good and the menu is perfect for a wide variety of tastes. 

Bar seating &..."

4500,"Shaw's is that spot. I can only speak to the Brunch at Shaw's, since Saturday and Sunday are really the only times I come here, but wow a 10/10 experience...."

4502,It's extremely rare to have such a pleasurable experience from the moment you walk in and walk out.   The drinks were amazing and the staff was not only...

4502,Tonight was my first time going to Columbia Room. My friends and I were really excited to try it since we had seen such great reviews online. When we...

4502,Went on a Saturday night and the hostess immediately said there was a 30 minute wait so we put ourselves on the wait list.  About 15 min later after sitting...

4503,"Cool vibe, love the indoor/outdoor options. Music offers a good ambiance. Good for dates, hoot hours with co-workers, or the occasional solo hangout. The..."

4503,"This is really a cute bar with a great set up, both indoor and outdoor abd I especially love the lighting and art posted everywhere. 
We went on a Saturday..."

4503,"Less than basic, and the about it so over rated. Food was bad nothing special at all we ordered tomato pie which tasted like under cooked thick bread with..."

4504,"This is the perfect little cozy spot for pre-dinner drinks and bites. The bites menu is minimal, but the drinks list is extensive (full bar). As soon as you..."

4504,Came on a Friday night around 5pm and luckily grabbed the last table for 6 people. Pretty dark inside since it's in the basement. Typical service except...

4504,"Tasty gourmet bar bites and drinks, but space is tight and service was not the best when I visited. The doors opened at 5pm on Friday and the place was..."

4505,"This is a great local spot to pop in for a drink and a low-key night with friends. This is a no-frills place and doesn't serve food, but I love that people..."

4505,"Solid late night bar, which is one of the few places that seems to stay open past 2:00 AM in DC.  It can get a little cramped inside, but when the patio is..."

4505,"No2 - solid old fashioned (listed as a manhattan, not sure of the difference) very strong since it's pretty much straight makers

Vibe was cool, the lights..."

4509,"If you're looking for a low-key spot, this is your place. My boyfriend and I came here on a Friday night before dinner plans at Beau Thai and were..."

4509,"Great for casual drinks, not a fancy place but great attention. It's a little bit noisy but it's normal because is a bar. The place doesn't have and..."

4509,"Cool bar! Cool decoration! Nice drinks! Nice service! Nice music! Nice ambiance! 

I went to Dacha Beer Garden and it was packed, the decided to check out..."

4512,Right Proper is a solid place to get your fix of local beers and fantastic local beers at that.  They have a long row of taps that carry their wide range of...

4512,"Location: 
Located in the Shaw neighborhood, next to the historic Howard Theatre. Parking can be challenging, but there is street parking, some metered...."

4512,"This was my first time visiting this Brewing Company. I enjoyed my time there. The atmosphere was lively. It wasn't too loud (there was a DJ). 

I had the..."

4513,What a beautiful restaurant. I've been here twice and it was during the winter but I can only imagine during the summer. Their drinks are bomb. I recommend...

4513,"The Space:
No doubt this is a cool and instagrammable place. The rooftop is covered and has tons of plants that line the top and sides, which makes it a..."

4513,hort Story: No longer a great Taco Tuesday Deal (Deal is $4.00 tacos which are regularly priced at $4.25-4.99) - honestly saving 50 cents doesn't seem that...

4514,I have never heard of this place if it wasn't for another bar being too crowded for me and my friend to wait for. As we were heading to the other bar in our...

4514,"I've been coming to Dacha for about two years now frequently. 

I would normally give such a place 5 stars but I'm extremely disappointed by some recent..."

4514,"As a DMV native, usually when people mention ""Dacha"" the first things that come to mind are ""basic"" and ""instagram picture with a boot of beer."" I held off..."

4517,"Solid dog park. My go-to. Despite cons below [mostly related to some owners, not the park itself], I'm still a fan. 

Pros:
+ separate small dog area
+..."

4517,This place is horrible. I took my dog there once and will never be back. It is all gravel and my dog was choking on/throwing up gravel after I tossed him a...

4517,"The place is great and my dog really enjoys coming here. Nice shaded area in the smaller dog park and lots of trees in the bigger dog area. 

The only thing..."

4524,Quite possibly one of the most glorious mini parks in all of DC. You can bask in the glory of Massachusetts Avenue while sitting on one of the benches next...

4528,"I like this pretty unique park. Meridian Hill Park is on a slope. The park has cascading fountains in the middle, which are pretty when they're actually..."

4528,Beautiful Park. It's a really good place for running or reading a book. I went here often during the summer time in the early morning to wind down. There's...

4528,"This is one of the most beautiful parks in the city. When the grass is cut and the water fountain is working, it's one of my most favorite places to go..."

4530,Small and cute little park. Enough room for kids to run around and benches for adults to sit and relax. Very friendly people and safe area

4530,"The ""hidden park"" is a little dose of DC charm. This stretch of grass surrounded by brick rowhouses draws plenty of dogwalkers, picnickers, and casual..."

4530,"Crispus Attucks Park is a true neighborhood park. It's in Bloomingdale surrounded by rowhomes. If you didn't know it was there, you'd easily miss it. Once..."

4531,"This renovation of this park came with much fanfare four years ago as another attempt by the city to gentrify the neighborhood somewhat. However, it's..."

4534,Stead Park is a large park in Dupont Circle. There's a small community center in the center with restrooms and drinking fountains. Surrounding the center is...

4534,This is a great open space in the city for sports or any other sort of relaxation and recreation. My friends and I play kickball here on the open AstroTurf....

4534,"Great little park near Dupont!

During the month of July, the Friends of Stead Park are hosting free Saturday morning concerts on the big lawn for little..."

4537,"We ordered takeout for my birthday during quarantine and everything was amazing. I even had the banana pudding the next day and it was still perfect. 

But..."

4537,"Stay at home review from 04/22/2020! My favorite in order (from what we ordered) was:

(1) Duck with mushroom risotto (mushroom made the dish; smoky,..."

4537,"I've seriously been here about 5-6 times since the COVID- Shutdown. This place is amazing and highly recommend it. Everything is impressive the ordering,..."

4538,"Finally got around to trying this place after reading a lot about it, and it did not disappoint! 

We stopped by at noon (prime lunch time) and waited about..."

4538,"3 stars for an a-ok coffee shop-feeling restaurant.

I stopped by Green Almond Pantry, located on 9th Street near the Convention Center, to grab some lunch..."

4538,"Are you looking for the best, most decadent chocolate cake in Washington, DC??? If you are, look no further than Green Almond Pantry. I was not expecting..."

4540,"All-Purpose Shaw was everything I hoped for. It was warm, cozy, packed with patrons, picturesque and a perfect dinner to compliment my busy day exploring..."

4540,"Great pizza, great apps, and a solid drink selection. While I think it's a bit pricey and the portions are a tad small, this is a quality pizza (and other..."

4540,This was just ok for me. Service was slow because the restaurant was packed and I think they didn't have enough people. The pizzas were kinda pricy for...

4541,"Made a same day reservation on Resy for Friday night, there were a lot of open reservations.  Atmosphere is quaint and intimate.  They start you off with a..."

4541,"First time eating here but I have to admit it was a disappointment in terms of the food. Service was lovely and ambience is great.

Started with a couple of..."

4541,This is absolutely one of my favorite Italian restaurants in DC.  The interior design of this place is beautiful and the have the cutest window booth in the...

4542,"Had great takeout from Tiger Fork a few days ago. The Emperor Dragon noodles were amazing, but I would pass on the Forbidden Salad in the future (what were..."

4542,"SOOOOOOO GOOD. We got caviar takeout and it was such a good choice. We got the pork ribs, the emperors dragon noodles, salt and pepper fish, vegetable fried..."

4542,"Food is delicious. My only knock is that it can be a little crowded, overwhelming, and tricky to get a seat. 

Went with friends. Enjoyed the Jasmine Bloom..."

4543,"(4.5 stars) It's a little confusing because the place is a hybrid between a restaurant and a bar, and feels like it can't really decide which one it wants..."

4543,"From the same owners of Thip Khao, Hanumanh is even better than its older sibling. Though the menu is small, it more than makes up for it with FLAVOR! The..."

4543,Ate here on a quiet Saturday evening. The drinks and bar menu were really good. The restaurant is more of a cocktail bar with food than a true restaurant....

4544,"We only came for a couple beers on Saturday, 3-14.
 The ""something of OZ (cant remember the beer name)"". It was great.
This us a cool.little spot, perfectly..."

4544,"Shaw's Tavern is great for a causal meal. Nothing fancy but the food is always good and the menu is perfect for a wide variety of tastes. 

Bar seating &..."

4544,"Shaw's is that spot. I can only speak to the Brunch at Shaw's, since Saturday and Sunday are really the only times I come here, but wow a 10/10 experience...."

4545,This is a very small sandwich joint that packs a ton of flavors. My coworkers and I found it while attending conference near by the convention center. I had...

4545,Ordered the Kingston Jerk Chicken sandwich and it was overwhelmingly spicy. Not sure if it was the sandwich or the slaw or what but I could not enjoy the...

4545,"What I ate: Istanbul salad
Visit date: October 4, 2019
First time? Yes.

Who goes to a sandwich place and orders a salad? I do. :) Getting enough greens..."

4547,Coronavirus won't stop me from loving to this place. I hope a way to support them during this uncertain time and it turns out they find a way to support me....

4547,"Last night, we decided to order the fried chicken meal for pick up at Unconventional Diner. I had heard a lot about this restaurant, but had never went..."

4547,"Coronavirus review! Had the seafood meal for 2 delivered - it was awesome and a good value!

-3 pieces of miso salmon perfectly cooked and the miso marinade..."

4548,"Perfectly prepared Salmon almondine was a real treat on a Saturday night, and the mind altering chocolate mousse is worth the ticket price alone! So happy..."

4548,"We've purchased ""take out"" three times in the past 2.5 months. Always stellar! The drive from Rockville with ice packs and an insulated bag for warm dishes..."

4548,"This is one of the best restaurants I've had the pleasure of eating at and I have eaten at some of the finest places in the world, from Inn at Little..."

4549,This is a super delayed review!! A friend recently asked what was the name of the brunch restaurant we went to in September. I realized after telling her...

4549,Simply a pleasant surprise. My friends and I happened to come around this restaurant while on the look for some happy hour deals! We were met with some...

4549,I came here for an early Valentine's Day dinner because the fixed price menu for three dishes and $35 seemed like a great price. It is a cute restaurant...

4550,Right Proper is a solid place to get your fix of local beers and fantastic local beers at that.  They have a long row of taps that carry their wide range of...

4550,"Location: 
Located in the Shaw neighborhood, next to the historic Howard Theatre. Parking can be challenging, but there is street parking, some metered...."

4550,"This was my first time visiting this Brewing Company. I enjoyed my time there. The atmosphere was lively. It wasn't too loud (there was a DJ). 

I had the..."

4553,We were happy with the food we got. 20 minute wait for take out on a Tuesday night. I got the panang curry and it was the spiciest dish out of everything we...

4553,"Beau has been my go-to takeout spot during quarantine! The food is absolutely great, big fan of the crab fried rice & pad see ew. I've been getting delivery..."

4553,This was by far the BEST Thai food that I have had in the DMV (next to Amina Thai) thus far. Ordered takeout and was super impressed by the options...

4555,We ordered sushi through Uber Eats for a quarantine date night and were very happy with our order. Everything came on time and was packaged well. The sushi...

4555,"I love eating in at Zeppelin but have found that their take-out is wonderful, too. We enjoyed many different sushi rolls and exotic types of nigiri and the..."

4555,So this is my first time here and I must say the experience was a bit weird. The restaurant was empty only 3 tables upstairs yet the service was super slow...

4556,"We've become regulars for takeout and it has been incredible!! I've done takeout cocktails, a la carte takeout, the chef's menu for a fancy dinner in, and..."

4556,Update! We ordered the chefs menu for delivery during this whole social distancing thing. It was amazing! You can place your order directly from their...

4556,"Can't say enough good things about this place. Firstly, we got takeout during the pandemic craziness. My friends got me a gift card so we used it. We had..."

4557,Ward 4 North has the worst nursing staff.  Howard could be a good Hospital if the nursing staff was better.  WHAT THE CALL BUTTON FOR? WHY DO YOU NEED A...

4557,"Top notch specialists and doctors. Horrible nursing, staff, amenities and overall facilities. I only chose this hospital because I wanted to be seen by a..."

4557,"DO NOT GO THERE EVEN IF YOU ARE DYING
I wish there's a rating below zero to give to this dump of garbage. Everything here sucks the service the nurses the..."

4560,"Excellent, expedited treatment. discharge 90 minutes later. Thank you, GW Hospital - ER staff for taking good care of me."

4560,"My husband had a minor stroke years ago.  We went to the ER.  Once I said the word ""stroke,"" he was put in a transfer chair and was surrounded by doctors..."

4560,"Times are tough!  The ER cannot afford Kleenex in the rooms, a rolling table to assist nurses with all the medical items they need to do their work on you..."

4571,"During the height of the global pandemic...I cannot sing the praises of all Georgetown University Hospital employees loud enough! From transport,..."

4571,"The doctor that I am going to, Dr. Varun Sharma is a nice a guy, and I would recommend him. However, MedStar is awful. They have messed up my billings and..."

4571,"Awful service! 
We are STILL waiting and we've been here for 3 hour and the waiting room is so empty; so there is no reason for this wait time. Do NOT come..."

4596,I had my Lasik surgery done in April. The experience was as good as it could get for someone very nervous. Dr. O'Brien and her technician Kate were more...

4601,"Missing head bolts.  Half the remaining ones in the wrong position.  Alignment holes gouged out by alignment dowels.  Water pump threads stripped out.  

I..."

4601,Nothing sinister about this team's mechanical abilities!  Just the speed of cars they repair! . Bill and team did great detective work and brought my Subie...

4601,Bill is an absolute professional. I would trust him to perform any factory or aftermarket service on my '15 Audi S3 far above the standard. His pricing is...

4605,My car was recently hit and the person who hit my car recommended this place. I called for a consultation and Jeff invited me to come in for a same day...

4605,"If you need top quality body work on your car, Jeff Shaw's Collison Craft is the best in Baltimore! Their work is so good that it can best be described as..."

4605,Collision Craft  is the best auto body shop around. When I asked Jeff if he could give my car a facelift from a 435 luxury line to a modded M-sport he did...

4606,"Went in to ask about a battery replacement for  an Apple Iphone, was replaced in less than 15 mins for under 45$. Suck on that Apple store..."

4606,I needed the battery replaced on my Samsung S7 Edge and they did a great job. They were very quick and the price was the best around.

4606,"I came here freshman year because I shattered my phone. They did so good I returned two years later! They're always so nice, super fast, and make it a great..."

4609,"This Compass Coffee is located directly underneath my office so I have counted on them many, many times to provide me with the mental pick-me-up that I need..."

4609,"I strolled in a few months ago before attending an event at the convention center. I'm a huge coffee fan and must say this was one of my faves so far!

I..."

4609,"The mint nitro cold brew is just the best. I like all of the locations - this one is spacious, with wifi and available plugs, but it can be hard to do work..."

4617,The staff provides excellent service--very friendly and helpful. I was blown away. Great team!

4617,"My son and future daughter-in-law were searching for suits for the wedding party to wear when they found Bonobos.  Three of us, in need of suits, happened..."

4617,"I stopped into this guide shop yesterday and couldn't imagine a better experience. Aside from the fact that you can't purchase anything right off the floor,..."

4619,"First off, let me begin by saying that my girlfriend and I both love Aesop products. However, it would be wonderful if we were able to actually purchase..."

4619,"We went there at 12:15 on a Sunday (they open at 11), and the shop was closed. There was a typed note taped to the door that said ""we have left for 45..."

4619,"I have been to several Aesop stores/vendors in NY,CA,HI etc, and have NEVER had more horrible customer service as I had today at the new Washington,DC..."

4619,I am so happy!  There's an Aesop at Tyson's Corner!  To be honest I've only admired Aesop from afar and have never sampled their products until today.  My...

4619,I had read about Aesop on the internet and was pleased to know they had a store at Tysons. We stopped by the other day and were totally blown away by the...

4619,"I've shopped at this Aesop location a few times now, and the employees have always been just the right amount of engaging! They always ask if you have any..."

4621,"I bought glasses that I loved but there was some damage to my my coating after a few months. Jade provided excellent customer service, understood while I..."

4621,Warby Parker does it right when it comes to picking up glasses. I came in looking for new frames and was greeted by a customer service rep who was very...

4621,I have had a pleasant experience in here on both occasions I have been (and am expecting one on my third when I pick up my glasses).  As soon as you walk...

4625,"This Compass Coffee is located directly underneath my office so I have counted on them many, many times to provide me with the mental pick-me-up that I need..."

4625,"I strolled in a few months ago before attending an event at the convention center. I'm a huge coffee fan and must say this was one of my faves so far!

I..."

4625,"The mint nitro cold brew is just the best. I like all of the locations - this one is spacious, with wifi and available plugs, but it can be hard to do work..."

4627,"Cricket says it opens at 9am, Mon-Sat. On a Friday, was there at 9:20am and it was all boarded up. Very frustrating and disappointing when you have a..."

4628,I always make a point to come here when I am in the area. Their coffee is awesome and the place has a great vibe. On nice days there are always people...

4628,I went in the other day for an 8 oz double shot latte and was very disappointed. I cant say whether the beans are good or bad at this point because the...

4628,"The Drinks:
I am a big fan of the coffee at compass. I've had the matcha latte and cold brew from this location and both are very solid choices. I haven't..."

4629,Swung by here yesterday on our way to the Nationals game (Go NATS) because my boss' iPhone wasn't sending text messages. He was getting I-messages just fine...

4629,"There hours on the web are wrong, the ups secure site is not so secure and they are not customer friendly. Went to pick up a package and they said they did..."

4629,Avoid this retailer at all costs!  I went in a month ago.  Waited patiently for assistance.  Was told I had to wait a month to be eligible for an upgrade....

4631,This is not a corporate location and they do not tell you that when you walk in. Corporate locations offer some products and services for free that retail...

4631,"This is not a real Verizon store. It's a bootleg. 

My advice - don't ever go to a ""Verizon Wireless."" (Bootleg.) Go to a real Verizon store. In a moment of..."

4631,I went to make some purchases and despite going in store hours it was locked. Lights on. Store locked. Don't even bother going.

4634,"I used Yelp to help find me a decent liquor store close to my office. A dinner party was on the horizon, and I needed to bring some form of alcohol, sans..."

4634,I was searching for a specific brand of sake and the other stores that listed it online really didn't have it. Called District Liquors and Shawn was very...

4634,Great neighborhood liquor store with amazing prices. Seems to be family-run. I have been to several liquor stores all over the DC area and these guys have...

4644,"I first found out about this gym through my cousin, who is friends with the owner, Dave. Dave is super friendly and passionate about fitness, so I was..."

4644,"I was looking for a studio that offered TRX classes, and I stumbled upon Physiology Fitness, using the MindBodyConnect app.

What a fantastic addition to..."

4644,I stumbled upon Physiology Fitness on my search to find a place to train where I didn't have to deal with lots of crowding and could pay a reasonable price...

4646,Shaw Yoga is the most underrated yoga studio in the city. It's tucked in a cute alley in Shaw with a huge elephant mural in the front. This isn't a flashy...

4646,"One of my favorite things to do when I travel is visit new yoga studios and take classes from new instructors. After a bit of research on the MINDBODY app,..."

4646,Cute spot with friendly and inviting staff and teachers.  I've attended perhaps 15 classes and have been pleased.  I will continue attending for the...

4647,"For starters, just try it. If you're having doubts, they have new client deals so it's low risk for your wallets. Worst case scenario, you don't like it,..."

4647,Greg is absolutely fantastic! Highly recommend going to his classes. He will kick your butt in the best way possible! His classes are different every single...

4647,"I took an intermediate reformer class here, it was underwhelming and uninspired.  Nothing really intermediate about it except a couple moves, which really..."

4648,"The instructors are all very friendly, have high-energy, and give great correction and motivation. They are a very tight knit community where everyone knows..."

4648,"Just wanna let y'all know that @f45_training_ustreet is my favorite workout thus far! The Calf Master himself @__just__jason__ led the ""Panther"" workout,..."

4648,"F45 makes weightlifting enjoyable and efficient. I get bored with the traditional gym routine of putting on your headphones, keep to yourself, and lift..."

4651,"Primal Fitness doesn't have a membership quiz, but if it did, it might look like this.

1. Why did you start doing Crossfit?
A) I wanted to be an ultra..."

4651,"This place is really good for SERIOUS parkour/crossfit folks.

It may be the nature of crossfit/parkour, but unless you have experience (either in their..."

4651,"I was beyond excited to try this place after hearing and reading so many great things about it. After not one, but two different running coaches telling me..."

4652,"I'd been eyeing the ""coming soon"" sign for Yoga Shala for months, and was excited to see the studio pop up as a ClassPass option. 

I booked a Hatha Yoga..."

4652,"While I was on ClassPass for a hot minute, I took some restorative yoga classes here that I really enjoyed.

The studio is minimalist but cozy.  The..."

4652,"The Yoga Shala is one of my favorite places for yoga. It's welcoming and not pretentious at all, and the staff is really friendly. I love the location and..."

4654,I think this is one of the best gyms in the city for the cost. I did a ton of research because I wanted both equipment and access to classes and this gym...

4654,"Pros: on the cheaper side for DC, friendly staff, clean facilities, conveniently timed classes

Cons: no windows, low ceilings (I'm only 5'4"" and and I feel..."

4654,I would like for the manager Diana to publicly address why I was told by multiple staff members that hip hop/ rap music is banned from being played on the...

4657,Love coming in here on a Monday around lunch. Cream of the crop lineup. This is a DC staple serving the stressed out husbands in the local Glover park...

4657,"I wasn't happy with drinks , I always have corona , when I go out , nobody can tell me how it tests , bartender kept lying to me and being unprofessional,..."

4657,"Wow, never thought I would complain about this spot. But with new owners this is no longer a decent lunch spot, for those that like these joints.
One..."

4673,What a time. I went to La Boum with a group of 7 (4 girls and 3 guys) this past Saturday and we had a blast. La Boum is essentially a club experience in the...

4673,"I spent my birthday la boum brunch series hosted in the Abigail DC. I spent over $1000, and wanted to get a few pictures of myself and my guests after..."

4679,"Cute little staircase with some benches providing a nice view of Wisconsin, one of the main streets running through Georgetown. Pretty trees surround it and..."

4679,"I like the view, but there's not much here, just a bench or two and typically someone without another home to stay at. The steps are many, and the library..."

4679,"A cute little park off of Wisconsin Avenue in Georgetown.  When you enter the park, you go up a few stone steps on a 'hill' to a larger area with scattered..."

